Date,Store,Region,Category,Product,Revenue,Quantity,Cost
2022-12-05,Store A,East,Electronics,Monitor,1500.0,0,910.39
2022-08-22,Store C,South,Furniture,Chair,2500.0,5,1526.09
2022-09-19,Store B,West,Office Supplies,Stapler,80.0,2,53.36
2023-02-13,Store B,West,Office Supplies,Folder,60.0,4,38.38
2022-12-12,Store B,West,Furniture,Desk,2400.0,4,1678.55
2022-11-21,Store A,East,Electronics,Mouse,225.0,3,157.35
2022-05-23,Store C,South,Furniture,Desk,2000.0,2,1219.69
2023-07-31,Store C,South,Furniture,Chair,1250.0,1,771.65
2023-09-04,Store C,South,Furniture,Desk,2000.0,2,1254.07
2023-12-25,Store A,East,Furniture,Chair,2500.0,5,1579.02
2023-08-07,Store C,South,Electronics,Mouse,240.0,4,
2022-01-03,Store A,East,Office Supplies,Stapler,53.33,2,35.65
2023-01-23,Store B,West,Furniture,Table,1600.0,4,1077.08
2022-10-24,Store A,East,Furniture,Shelf,1200.0,2,749.28
2023-02-13,Store B,West,Electronics,Laptop,2500.0,0,1669.2
2023-08-14,Store A,East,Office Supplies,Folder,60.0,4,39.83
2022-04-11,Store B,West,Electronics,Mouse,200.0,2,132.85
19/06/2023,Store B,West,Electronics,Laptop,3750.0,3,2263.25
2022-09-12,Store C,South,Office Supplies,Paper,80.0,4,54.51
2023-05-29,Store D,Central,Furniture,Chair,0.0,3,
2022-02-21,Store B,West,Office Supplies,Stapler,60.0,3,38.29
2022-10-03,Store B,West,Office Supplies,Stapler,80.0,5,
2023-04-10,Store A,East,Office Supplies,Paper,100.0,3,61.05
2023-03-06,Store B,West,Electronics,Monitor,1500.0,4,906.9
2023-01-02,Store A,East,Furniture,Desk,3000.0,2,1985.15
2022-08-01,Store D,Central,Electronics,Keyboard,400.0,4,
2023-11-27,Store C,South,Office Supplies,Stapler,80.0,2,54.32
2023-10-16,Store A,East,Office Supplies,Folder,75.0,5,47.88
2023-10-30,Store D,Central,Electronics,Laptop,4000.0,4,2526.88
2023-06-19,Store A,East,Office Supplies,Paper,80.0,4,52.25
2022-11-07,Store A,East,Office Supplies,Pen,50.0,3,31.48
2023-04-17,Store A,East,Electronics,Mouse,225.0,3,140.12
2022-09-19,Store B,West,Office Supplies,Pen,50.0,4,34.62
2023-10-02,  Store A  ,East,Furniture ,Chair,2000.0,4,1253.35
2023-06-19,Store C,South,Furniture,Chair,1666.67,2,1162.28
2022-05-30,Store C,South,Electronics,Laptop,3750.0,3,2545.03
2023-08-21,Store B,West,Electronics,Keyboard,300.0,3,
2023-07-31,Store A,East,Office Supplies,Folder,75.0,4,52.21
2023-11-27,Store D,Central,Office Supplies,Pen,50.0,5,34.67
2022-01-03,Store D,Central,Electronics,Keyboard,300.0,3,185.86
2023-07-03,Store C,South,Furniture,Shelf,1200.0,3,819.09
2023-08-14,Store B,West,Office Supplies,Stapler,40.0,1,24.12
2022-08-01,Store A,East,Office Supplies,Stapler,40.0,1,26.91
2022-03-21,Store D,Central,Electronics,Monitor,1200.0,4,831.42
19/06/2023,Store D,Central,Electronics,Laptop,3750.0,3,2296.57
2023-09-04,Store D,Central,Office Supplies,Paper,75.0,3,48.48
2022-12-19,Store D,Central,Electronics,Laptop,5000.0,4,3121.19
2022-11-28,Store A,East,Furniture,Desk,2000.0,2,1273.0
2023-01-16,Store D,Central,Electronics,Laptop,3750.0,3,2507.19
2023-02-13,Store B,West,Electronics,Laptop,3333.33,2,2107.5
2023-09-25,Store D,Central,Furniture,Shelf,1200.0,2,730.14
2023-05-08,Store C,South,Furniture,Table,1333.33,2,858.9
2022-01-10,Store A,East,Office Supplies,Pen,50.0,4,
2022-10-03,Store B,West,Electronics,Keyboard,200.0,1,127.15
2022-01-10,Store B,West,Office Supplies,Pen,50.0,3,32.35
2022-09-26,Store B,West,Electronics,Mouse,240.0,4,163.64
2023-05-08,Store C,South,Electronics,Laptop,2500.0,1,1594.73
2022-06-20,Store D,Central,Furniture,Desk,3000.0,2,2081.53
2023-01-09,  Store A  ,East,Electronics ,Monitor,750.0,1,484.31
2023-01-02,Store A,East,Furniture,Chair,1875.0,3,1259.46
2023-10-23,Store C,South,Electronics,Keyboard,320.0,4,210.76
2022-04-04,Store A,East,Furniture,Desk,2000.0,2,1374.94
2022-12-05,Store B,West,Furniture,Table,2000.0,3,1224.47
2023-04-17,Store C,South,Furniture,Chair,2500.0,2,1658.42
2022-06-27,Store D,Central,Electronics,Keyboard,320.0,4,220.62
2023-12-04,Store C,South,Office Supplies,Paper,100.0,2,
2022-04-18,Store C,South,Electronics,Keyboard,400.0,2,277.42
21/03/2022,Store D,Central,Office Supplies,Stapler,53.33,2,35.4
2022-11-14,Store B,West,Furniture,Chair,2000.0,4,1309.99
2023-06-12,Store C,South,Electronics,Mouse,300.0,3,184.09
2022-03-07,Store B,West,Electronics,Laptop,5000.0,5,3461.41
2022-01-03,Store D,Central,Office Supplies,Stapler,60.0,3,41.93
2023-11-20,Store B,West,Office Supplies,Pen,40.0,4,26.54
2022-07-25,Store A,East,Furniture,Desk,3000.0,5,2087.85
2022-12-19,Store B,West,Furniture,Desk,2400.0,4,1441.77
2023-08-21,Store B,West,Office Supplies,Stapler,80.0,2,52.68
2022-08-08,Store B,West,Office Supplies,Stapler,80.0,2,55.29
2023-10-30,Store C,South,Electronics,Laptop,5000.0,3,3117.36
2022-01-17,Store C,South,Office Supplies,Folder,75.0,5,48.12
2022-09-12,Store C,South,Furniture,Chair,1666.67,2,1020.55
2023-09-04,Store D,Central,Furniture,Shelf,1200.0,3,815.22
2022-08-29,Store A,East,Office Supplies,Pen,50.0,2,32.95
2023-07-17,Store D,Central,Office Supplies,Stapler,40.0,1,27.69
2022-01-10,Store D,Central,Electronics,Laptop,2500.0,1,1514.6
2023-05-01,Store D,Central,Electronics,Mouse,240.0,4,148.43
2022-09-05,Store B,West,Furniture,Chair,1875.0,3,1193.17
2023-10-16,Store D,Central,Office Supplies,Paper,100.0,3,60.85
2022-03-07,Store C,South,Furniture,Desk,3000.0,3,2093.58
2022-08-15,Store A,East,Electronics,Laptop,5000.0,4,3372.84
2022-03-07,Store B,West,Electronics,Mouse,150.0,1,100.62
2022-04-25,Store C,South,Furniture,Table,2000.0,4,1369.57
2022-03-28,Store A,East,Furniture,Desk,3000.0,3,1978.53
2023-03-13,Store B,West,Electronics,Monitor,1500.0,5,989.48
2023-09-11,Store A,East,Furniture,Chair,2500.0,5,1543.21
2022-03-28,Store B,West,Electronics,Mouse,240.0,4,
2022-03-14,Store A,East,Furniture,Table,2000.0,3,1379.46
2023-05-22,Store C,South,Office Supplies,Folder,60.0,4,36.41
2023-11-20,Store C,South,Furniture,Shelf,800.0,2,483.05
2023-06-05,Store D,Central,Electronics,Monitor,1500.0,2,1022.66
2023-11-06,Store B,West,Furniture,Desk,2000.0,2,1321.84
2023-07-17,Store B,West,Office Supplies,Stapler,80.0,3,
2022-09-05,Store A,East,Office Supplies,Pen,50.0,5,33.37
2023-07-10,Store B,West,Office Supplies,Stapler,80.0,3,49.94
2022-11-21,Store A,East,Furniture,Shelf,1200.0,2,
2022-10-17,Store A,East,Furniture,Chair,2500.0,5,1599.1
2022-12-19,Store C,South,Electronics,Monitor,1000.0,2,653.01
2022-02-07,Store A,East,Furniture,Chair,2000.0,4,1377.59
2022-04-18,Store D,Central,Electronics,Laptop,2500.0,1,1597.82
2023-03-20,Store B,West,Electronics,Laptop,5000.0,2,3493.24
2022-06-27,Store C,South,Electronics,Laptop,5000.0,5,3140.93
2022-01-10,Store D,Central,Electronics,Monitor,1500.0,4,1022.33
10/07/2023,Store B,West,Office Supplies,Paper,0.0,2,63.3
2022-04-18,Store B,West,Electronics,Mouse,225.0,3,151.55
2022-07-11,Store C,South,Electronics,Laptop,5000.0,2,3001.68
2023-07-31,Store D,Central,Furniture,Shelf,960.0,4,590.68
2023-10-30,Store C,South,Furniture,Desk,2000.0,2,1332.17
2023-04-17,Store A,East,Office Supplies,Paper,100.0,2,66.28
2023-09-25,Store A,East,Office Supplies,Paper,50.0,1,30.81
2023-01-16,Store A,East,Electronics,Laptop,5000.0,4,3196.91
2023-02-13,Store A,East,Furniture,Chair,2000.0,4,1293.59
2023-07-24,Store C,South,Electronics,Mouse,200.0,2,139.59
2022-01-10,Store A,East,Office Supplies,Pen,50.0,3,33.02
2023-12-11,Store C,South,Office Supplies,Stapler,80.0,2,55.48
2023-07-31,Store D,Central,Furniture,Chair,2500.0,5,1649.79
2022-08-22,Store D,Central,Furniture,Shelf,960.0,4,651.4
2022-02-21,Store C,South,Office Supplies,Paper,100.0,4,60.72
2022-04-04,Store D,Central,Furniture,Table,2000.0,4,1294.38
2022-06-06,Store C,South,Electronics,Keyboard,300.0,3,186.27
2022-08-15,Store A,East,Office Supplies,Pen,50.0,4,31.69
2023-05-22,Store A,East,Furniture,Shelf,960.0,4,607.64
2022-02-28,Store B,West,Electronics,Monitor,1500.0,4,1035.59
2023-04-17,  Store A  ,East,Electronics ,Mouse,300.0,4,188.03
2023-07-17,Store B,West,Electronics,Monitor,1000.0,2,684.19
2023-04-17,Store D,Central,Office Supplies,Paper,100.0,5,65.06
2023-04-17,Store D,Central,Office Supplies,Paper,66.67,2,46.55
2023-07-31,Store B,West,Office Supplies,Pen,25.0,1,15.74
2022-05-23,Store A,East,Furniture,Chair,1875.0,3,1222.65
2022-06-20,Store B,West,Furniture,Shelf,960.0,4,592.15
2022-04-11,Store B,West,Electronics,Laptop,4000.0,4,2664.86
2022-10-17,Store A,East,Furniture,Shelf,1200.0,3,762.93
2023-03-13,Store A,East,Office Supplies,Folder,56.25,3,35.36
2023-09-04,Store A,East,Furniture,Shelf,1200.0,2,749.63
2022-08-08,Store C,South,Office Supplies,Folder,50.0,2,33.51
2022-10-03,Store B,West,Electronics,Laptop,3333.33,2,2157.6
2023-01-16,Store C,South,Office Supplies,Paper,100.0,4,65.1
2023-10-16,Store D,Central,Electronics,Keyboard,320.0,4,200.3
2022-02-21,Store A,East,Electronics,Keyboard,400.0,4,275.88
2023-10-09,Store B,West,Electronics,Monitor,1000.0,2,633.5
2023-05-01,Store C,South,Office Supplies,Stapler,80.0,3,50.41
2023-03-13,Store D,Central,Furniture,Table,2000.0,5,1222.5
2023-06-19,Store A,East,Office Supplies,Pen,50.0,5,30.43
2022-09-26,Store B,West,Office Supplies,Pen,50.0,3,33.75
2023-04-24,Store A,East,Furniture,Desk,3000.0,2,1818.48
04/04/2022,Store D,Central,Furniture,Shelf,1200.0,2,800.94
2022-08-15,Store D,Central,Furniture,Shelf,1200.0,5,829.23
2023-02-13,Store B,West,Office Supplies,Pen,37.5,3,24.22
2022-07-04,Store B,West,Furniture,Desk,3000.0,2,2015.79
2022-10-24,Store C,South,Furniture,Shelf,600.0,1,391.52
2023-06-19,Store A,East,Office Supplies,Folder,75.0,3,47.3
2022-10-31,Store C,South,Electronics,Laptop,4000.0,4,2734.46
2022-02-28,Store A,East,Electronics,Keyboard,200.0,1,
2022-09-19,Store A,East,Furniture,Table,2000.0,5,1241.21
2023-07-03,Store A,East,Electronics,Mouse,300.0,2,203.06
2022-10-24,Store C,South,Electronics,Laptop,5000.0,3,3378.34
2023-03-20,Store C,South,Furniture,Chair,2500.0,5,1571.85
2023-09-25,Store D,Central,Electronics,Laptop,3333.33,2,2110.67
2022-02-28,Store C,South,Office Supplies,Paper,100.0,3,67.15
2023-05-01,Store B,West,Office Supplies,Stapler,80.0,2,50.16
2023-06-12,Store B,West,Furniture,Table,2000.0,5,1390.67
2023-03-13,Store A,East,Office Supplies,Stapler,64.0,4,43.08
2023-09-18,Store C,South,Office Supplies,Stapler,80.0,3,51.27
2022-02-21,Store D,Central,Electronics,Monitor,750.0,1,520.96
2023-05-08,Store B,West,Furniture,Table,2000.0,5,1340.12
2022-09-26,Store C,South,Electronics,Laptop,3333.33,2,2248.44
2023-01-09,Store D,Central,Electronics,Laptop,4000.0,4,2673.07
2022-02-14,Store B,West,Office Supplies,Stapler,53.33,2,36.59
2023-01-02,Store C,South,Electronics,Monitor,1500.0,4,958.07
2023-08-28,Store D,Central,Furniture,Table,1600.0,4,997.04
2023-06-05,Store A,East,Furniture,Desk,2400.0,4,1668.94
2022-03-07,Store A,East,Electronics,Mouse,300.0,2,196.64
2023-05-29,Store C,South,Furniture,Shelf,1200.0,4,789.08
2022-09-05,Store D,Central,Furniture,Shelf,1200.0,4,791.16
2023-01-30,Store B,West,Electronics,Monitor,1000.0,2,694.87
2022-06-13,Store B,West,Electronics,Monitor,1200.0,4,743.73
2022-02-07,Store C,South,Office Supplies,Paper,100.0,3,66.47
2023-09-18,Store C,South,Electronics,Mouse,200.0,2,121.79
2022-04-18,Store C,South,Furniture,Table,1333.33,2,891.96
2023-09-25,Store B,West,Office Supplies,Stapler,80.0,5,53.03
2023-08-21,Store C,South,Office Supplies,Paper,50.0,1,31.55
2022-08-29,Store C,South,Furniture,Desk,3000.0,2,2071.32
2023-10-09,Store D,Central,Electronics,Mouse,240.0,4,152.02
14/03/2022,Store B,West,Furniture,Shelf,0.0,3,601.27
2022-01-31,Store C,South,Office Supplies,Paper,50.0,1,30.99
2022-06-20,Store A,East,Electronics,Keyboard,300.0,3,207.51
2023-04-17,Store D,Central,Furniture,Shelf,1200.0,4,730.54
2022-01-03,Store D,Central,Electronics,Keyboard,320.0,4,210.62
2023-10-30,Store D,Central,Office Supplies,Stapler,80.0,3,48.73
2022-03-14,Store A,East,Office Supplies,Stapler,40.0,1,26.22
28/03/2022,Store D,Central,Office Supplies,Stapler,64.0,4,42.34
2022-08-08,Store A,East,Electronics,Keyboard,400.0,4,241.56
2022-10-17,Store B,West,Furniture,Shelf,1200.0,3,
2023-05-29,Store B,West,Furniture,Shelf,800.0,2,505.55
2023-11-13,Store D,Central,Furniture,Shelf,1200.0,2,792.88
2022-01-17,Store A,East,Furniture,Table,1333.33,2,824.08
2023-10-30,Store A,East,Electronics,Mouse,240.0,4,151.92
2023-04-10,Store B,West,Furniture,Shelf,900.0,3,613.7
2023-05-29,Store B,West,Furniture,Desk,3000.0,5,2044.29
2023-06-05,Store C,South,Electronics,Laptop,3333.33,2,2107.09
2022-05-16,Store A,East,Office Supplies,Stapler,80.0,4,51.96
2022-04-04,Store D,Central,Furniture,Desk,3000.0,5,2056.48
2022-06-13,Store D,Central,Office Supplies,Pen,37.5,3,25.72
2022-07-25,Store A,East,Electronics,Keyboard,300.0,3,184.6
2023-03-06,Store C,South,Office Supplies,Folder,75.0,2,48.43
2022-10-03,Store B,West,Electronics,Keyboard,200.0,1,
2022-05-02,Store B,West,Office Supplies,Folder,75.0,4,46.2
2023-02-13,Store B,West,Electronics,Laptop,4000.0,4,
2022-06-06,Store D,Central,Electronics,Keyboard,400.0,3,254.85
2022-10-03,Store C,South,Electronics,Monitor,1500.0,3,954.34
2023-11-27,Store A,East,Electronics,Monitor,750.0,1,502.65
2023-01-16,Store B,West,Electronics,Mouse,300.0,3,202.15
2022-01-03,Store C,South,Furniture,Shelf,1200.0,2,757.14
2023-09-04,Store A,East,Office Supplies,Folder,75.0,3,48.49
2023-09-11,Store A,East,Office Supplies,Stapler,64.0,4,39.13
2023-09-18,Store C,South,Electronics,Laptop,4000.0,4,2595.62
2022-11-14,Store B,West,Furniture,Table,1600.0,4,1084.14
2022-02-07,Store D,Central,Electronics,Keyboard,400.0,3,243.95
2022-05-16,Store C,South,Furniture,Chair,2500.0,3,1699.12
2022-10-31,Store B,West,Furniture,Shelf,900.0,3,623.8
2022-11-14,Store C,South,Office Supplies,Folder,75.0,4,52.21
2023-06-19,Store D,Central,Electronics,Laptop,5000.0,5,3353.23
2023-03-27,Store C,South,Office Supplies,Paper,50.0,1,33.79
2023-08-07,Store C,South,Furniture,Shelf,900.0,3,546.94
2023-08-14,Store D,Central,Office Supplies,Paper,100.0,3,63.56
2023-03-06,Store B,West,Electronics,Keyboard,400.0,4,274.38
2022-05-16,Store C,South,Office Supplies,Paper,80.0,4,
2022-08-01,Store A,East,Electronics,Keyboard,400.0,5,240.8
2023-08-21,Store A,East,Furniture,Desk,2250.0,3,1518.57
2023-11-20,Store B,West,Electronics,Mouse,0.0,3,208.07
2022-06-13,Store D,Central,Furniture,Shelf,1200.0,2,770.83
15/05/2023,Store A,East,Office Supplies,Folder,60.0,4,38.61
2023-05-22,Store C,South,Furniture,Table,1500.0,3,938.06
2022-06-13,Store B,West,Electronics,Monitor,1500.0,5,963.82
2022-09-12,Store B,West,Electronics,Mouse,225.0,3,138.45
2022-07-11,Store C,South,Office Supplies,Stapler,80.0,0,49.19
2023-10-02,Store B,West,Furniture,Chair,2500.0,5,
2022-03-28,  Store D  ,Central,Electronics ,Mouse,225.0,3,143.67
07/08/2023,Store A,East,Furniture,Table,1600.0,4,979.02
2023-02-27,Store C,South,Office Supplies,Stapler,53.33,2,35.14
2023-11-20,Store C,South,Electronics,Laptop,5000.0,4,3413.14
2022-01-24,Store A,East,Electronics,Keyboard,200.0,1,
2023-02-20,Store D,Central,Furniture,Chair,2500.0,3,1696.54
2022-07-18,Store A,East,Furniture,Table,2000.0,2,1302.39
2023-10-02,Store D,Central,Office Supplies,Stapler,53.33,2,35.12
2023-08-07,Store D,Central,Electronics,Keyboard,300.0,3,189.18
2022-09-19,Store D,Central,Furniture,Table,2000.0,4,1264.68
2023-12-11,Store D,Central,Electronics,Laptop,5000.0,3,3483.78
2022-04-11,Store C,South,Electronics,Laptop,3333.33,2,2073.14
2022-03-14,Store A,East,Furniture,Desk,2250.0,3,1413.23
2022-08-15,Store A,East,Furniture,Chair,2500.0,5,1590.91
2023-12-25,Store A,East,Furniture,Desk,2000.0,2,1343.13
2023-08-21,Store A,East,Office Supplies,Folder,37.5,1,23.15
2022-11-07,Store B,West,Furniture,Desk,3000.0,2,1998.42
20/02/2023,Store D,Central,Furniture,Table,1600.0,4,1080.56
2022-08-01,Store B,West,Furniture,Shelf,900.0,3,604.89
2023-08-14,Store A,East,Electronics,Laptop,3750.0,3,
2022-10-17,Store D,Central,Office Supplies,Stapler,64.0,4,
2023-12-11,Store B,West,Electronics,Keyboard,200.0,1,134.1
2022-11-21,Store D,Central,Office Supplies,Pen,33.33,2,22.96
2022-01-24,Store C,South,Office Supplies,Stapler,80.0,5,52.3
2022-05-16,Store B,West,Furniture,Desk,2400.0,4,1571.35
2022-03-21,Store A,East,Furniture,Table,2000.0,2,1371.81
2023-05-22,Store B,West,Furniture,Shelf,800.0,2,538.3
2023-09-04,Store A,East,Office Supplies,Pen,40.0,4,25.16
2022-05-09,  Store C  ,South,Office Supplies ,Pen,37.5,3,26.08
2022-02-07,Store C,South,Office Supplies,Stapler,80.0,2,50.07
2023-01-16,Store B,West,Electronics,Laptop,5000.0,4,3455.11
2022-08-01,Store B,West,Furniture,Desk,3000.0,3,
2022-12-12,Store A,East,Office Supplies,Stapler,80.0,2,52.53
2022-08-15,Store A,East,Electronics,Keyboard,400.0,5,278.41
2023-09-18,Store C,South,Electronics,Mouse,200.0,2,129.83
05/12/2022,Store B,West,Electronics,Mouse,300.0,2,207.89
2022-03-07,Store B,West,Electronics,Monitor,1500.0,4,935.72
2022-04-11,Store B,West,Furniture,Desk,3000.0,2,1972.58
2022-03-07,Store D,Central,Electronics,Monitor,1125.0,3,688.67
2023-03-27,Store C,South,Furniture,Table,2000.0,2,1245.35
2022-04-25,Store D,Central,Office Supplies,Folder,50.0,2,34.02
11/07/2022,Store D,Central,Office Supplies,Pen,33.33,2,20.92
2023-07-10,Store C,South,Furniture,Chair,2500.0,4,1700.24
2022-04-04,Store D,Central,Office Supplies,Folder,75.0,0,46.89
2022-06-20,Store C,South,Office Supplies,Stapler,80.0,5,49.38
2022-06-20,Store D,Central,Office Supplies,Paper,100.0,3,69.52
2022-10-31,Store B,West,Furniture,Chair,2500.0,4,1501.95
2023-11-20,Store B,West,Electronics,Laptop,3333.33,2,2027.27
2023-07-17,Store A,East,Office Supplies,Paper,80.0,4,50.4
2022-10-03,Store A,East,Furniture,Shelf,600.0,1,360.8
2022-03-21,Store B,West,Furniture,Chair,2500.0,5,1635.88
2023-11-13,Store A,East,Office Supplies,Stapler,53.33,2,32.99
2022-11-21,Store A,East,Electronics,Laptop,3750.0,3,2534.92
2022-09-05,Store D,Central,Office Supplies,Paper,75.0,3,46.59
2023-11-27,Store C,South,Electronics,Mouse,217.5,1,95.41
2022-08-15,Store D,Central,Office Supplies,Paper,100.0,4,60.35
2023-05-08,Store D,Central,Office Supplies,Folder,60.0,4,41.18
2023-06-05,Store C,South,Electronics,Mouse,240.0,4,154.67
2022-04-11,Store C,South,Office Supplies,Stapler,80.0,2,48.35
2023-11-27,Store D,Central,Furniture,Shelf,600.0,1,419.62
21/11/2022,Store D,Central,Furniture,Shelf,900.0,3,545.75
2023-01-30,Store B,West,Office Supplies,Stapler,80.0,5,53.33
2023-09-18,Store D,Central,Electronics,Mouse,225.0,3,138.74
2022-03-28,Store D,Central,Office Supplies,Pen,50.0,5,30.18
2023-10-16,Store A,East,Furniture,Shelf,800.0,2,488.67
2022-04-25,Store A,East,Electronics,Keyboard,400.0,5,264.25
2022-01-31,Store A,East,Office Supplies,Stapler,80.0,4,48.32
2022-07-04,Store D,Central,Office Supplies,Paper,80.0,4,52.5
2023-08-14,  Store D  ,Central,Electronics ,Laptop,5000.0,4,3274.48
2022-09-19,Store C,South,Office Supplies,Stapler,53.33,2,34.14
2022-03-07,Store C,South,Office Supplies,Folder,75.0,5,47.46
2022-10-24,Store C,South,Furniture,Chair,1875.0,3,1238.33
2022-03-28,Store C,South,Furniture,Shelf,600.0,1,377.55
2022-01-10,Store B,West,Electronics,Monitor,1500.0,4,974.1
2022-11-14,Store D,Central,Electronics,Keyboard,400.0,3,263.22
2022-07-04,Store B,West,Furniture,Desk,1500.0,1,1016.13
2023-12-04,Store A,East,Electronics,Monitor,1125.0,3,
2023-07-31,Store B,West,Office Supplies,Pen,33.33,2,22.08
2023-01-16,Store A,East,Office Supplies,Paper,75.0,3,45.02
2023-02-27,Store C,South,Furniture,Shelf,800.0,2,499.31
2023-01-16,Store C,South,Electronics,Monitor,750.0,1,462.48
2023-05-08,Store C,South,Electronics,Mouse,200.0,2,125.99
2023-06-26,Store C,South,Office Supplies,Folder,60.0,4,36.02
2022-12-05,Store A,East,Electronics,Laptop,5000.0,2,3076.32
2022-06-20,Store D,Central,Furniture,Shelf,1200.0,2,775.49
2022-06-13,Store B,West,Office Supplies,Stapler,80.0,5,48.06
2023-05-22,Store B,West,Furniture,Shelf,1200.0,2,829.06
2023-07-03,Store C,South,Electronics,Mouse,200.0,2,127.68
24/07/2023,Store C,South,Office Supplies,Folder,75.0,4,49.7
2023-08-21,Store C,South,Office Supplies,Folder,60.0,4,39.49
2022-11-21,Store C,South,Office Supplies,Folder,60.0,4,41.04
2023-02-06,Store B,West,Furniture,Table,2000.0,2,1257.03
2022-08-15,Store A,East,Furniture,Chair,2500.0,4,1511.96
2023-03-13,Store D,Central,Office Supplies,Folder,75.0,5,49.94
2023-04-10,Store D,Central,Office Supplies,Stapler,80.0,5,52.01
2022-10-24,Store C,South,Electronics,Laptop,2500.0,1,
2022-06-13,Store B,West,Electronics,Keyboard,320.0,4,197.78
2023-10-16,Store D,Central,Furniture,Table,1500.0,3,
2023-03-13,Store C,South,Furniture,Shelf,900.0,3,578.05
2022-05-23,Store D,Central,Office Supplies,Paper,75.0,3,50.54
2023-07-03,Store A,East,Furniture,Shelf,960.0,4,652.74
2022-01-31,Store C,South,Electronics,Mouse,150.0,1,
2023-02-06,Store A,East,Electronics,Keyboard,400.0,5,264.82
12/09/2022,Store D,Central,Office Supplies,Paper,66.67,2,43.26
2023-05-01,Store A,East,Electronics,Monitor,1500.0,5,913.85
2023-02-27,Store A,East,Office Supplies,Pen,50.0,5,31.26
2022-04-11,Store D,Central,Furniture,Shelf,900.0,3,584.08
2023-10-02,Store C,South,Electronics,Laptop,4000.0,4,2671.98
